174, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849507489, -37939.999989, -11280.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
175, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849509490, -39760.786529, -22246.196003, 59.999824, -0.0, -0.0, -0.006996, 0.999976
176, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849511491, -37949.999989, -34310.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
177, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849513492, -39544.088004, -41900.000035, 59.999023, 0.0, 0.0, 0.0, 1.0
178, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849515493, -49889.999949, -40275.911987, 59.999023, -0.0, -0.0, -0.707107, 0.707107
179, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849516494, -49889.999949, -30675.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
180, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849518495, -50249.999989, -25060.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
181, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849520496, -49889.999965, -20695.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
182, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849522497, -48250.0, -16170.000007, 59.9995, 0.0, -0.0, 1.0, 0.0
183, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849523498, -24889.999965, -20655.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
184, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849525499, -26039.999989, -11280.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
185, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849527500, -27644.088004, -15810.000035, 59.999023, 0.0, 0.0, 0.0, 1.0
